timestamp,name,user_id,bar,bar_id,flow_rate,guest_estimate
2024-12-04 23:38:03,Liam Walker,194,Back Bay Barrel,567,40,39
2024-12-04 23:34:17,William Brown,487,Cobblestone & Co.,571,22,11
2024-12-04 23:15:44,Logan Bennett,303,The Green Line Pub,566,8,48
2024-12-04 23:14:10,Sophie Ramirez,473,Beacon Brews,564,7,96
2024-12-04 23:13:18,Jacob Sanders,515,The Freedom Taproom,569,36,99
2024-12-04 23:12:53,Sophia Hall,349,Southie Spirits,568,34,54
2024-12-04 23:10:40,Oliver Scott,499,Cobblestone & Co.,571,22,14
2024-12-04 23:04:55,Eric Baker,291,Back Bay Barrel,567,40,0
2024-12-04 22:51:43,Ava Phillips,168,Back Bay Barrel,567,40,39
2024-12-04 22:48:28,Ella Gray,535,Back Bay Barrel,567,40,10
2024-12-04 22:44:58,Jack Nelson,493,The Freedom Taproom,569,36,19
2024-12-04 22:41:36,James Harris,450,Cobblestone & Co.,571,22,97
2024-12-04 22:29:32,Mark Henderson,57,Beacon Brews,564,7,18
2024-12-04 22:18:04,Grace Brown,380,Cobblestone & Co.,571,22,98
2024-12-04 22:14:59,Victoria Perez,512,The Bostonian Barrel,572,31,68
2024-12-04 22:11:01,Sophia Evans,136,The Green Line Pub,566,8,14
2024-12-04 22:02:29,Harper Murphy,526,The Green Line Pub,566,8,43
2024-12-04 21:55:19,Megan Walker,221,Charles River Brew House,570,40,5
2024-12-04 21:39:25,Grace Lewis,412,Back Bay Barrel,567,40,24
2024-12-04 21:34:06,Mason Moore,205,The Green Line Pub,566,8,22
2024-12-04 21:33:43,Ryan Anderson,350,Harbor & Hops,563,29,84
2024-12-04 21:28:15,Chloe Collins,28,Fenway Tavern,565,13,72
2024-12-04 21:24:48,Daniel Foster,511,Fenway Tavern,565,13,53
2024-12-04 21:20:32,Sean Lewis,331,The Freedom Taproom,569,36,59
2024-12-04 21:07:38,Caleb Mitchell,237,The Bostonian Barrel,572,31,87
2024-12-04 21:02:16,Sean Lewis,331,Southie Spirits,568,34,44
2024-12-04 21:01:52,Brandon Murphy,45,The Bostonian Barrel,572,31,24
2024-12-04 20:51:16,Zoe Wilson,228,The Freedom Taproom,569,36,54
2024-12-04 20:50:21,Liam Harris,441,Fenway Tavern,565,13,14
2024-12-04 20:50:04,Ruby Hayes,48,The Bostonian Barrel,572,31,34
2024-12-04 20:43:14,Jason Alexander,67,The Bostonian Barrel,572,31,61
2024-12-04 20:33:54,Oliver Allen,112,Fenway Tavern,565,13,50
2024-12-04 20:32:07,Mason Davis,215,Beacon Brews,564,7,96
2024-12-04 20:21:13,Nora Roberts,498,The Bostonian Barrel,572,31,50
2024-12-04 20:11:07,Ella Kim,120,Cobblestone & Co.,571,22,88
2024-12-04 07:59:23,Olivia Mitchell,165,Southie Spirits,568,34,68
2024-12-04 07:53:20,Alyssa Baker,491,Charles River Brew House,570,40,40
2024-12-04 07:49:19,Charlotte Collins,519,Harbor & Hops,563,29,67
2024-12-04 07:48:53,Ethan Clark,483,Charles River Brew House,570,40,65
2024-12-04 07:32:27,Mason Johnson,340,Charles River Brew House,570,40,38
2024-12-04 07:32:20,Ethan Scott,242,Cobblestone & Co.,571,22,46
2024-12-04 07:28:36,Lucas Mitchell,479,Back Bay Barrel,567,40,37
2024-12-04 07:27:50,Isabella Hughes,524,Cobblestone & Co.,571,22,66
2024-12-04 07:23:15,Lucas Foster,216,The Bostonian Barrel,572,31,21
2024-12-04 07:19:11,Emily Nelson,560,The Green Line Pub,566,8,28
2024-12-04 07:11:05,Ava Phillips,168,The Freedom Taproom,569,36,42
2024-12-04 07:08:54,Matthew Morgan,281,Cobblestone & Co.,571,22,50
2024-12-04 07:03:49,Thomas Peterson,41,The Green Line Pub,566,8,4
2024-12-04 07:02:22,Nora Hall,176,Southie Spirits,568,34,9
2024-12-04 06:56:18,Benjamin Clark,333,Back Bay Barrel,567,40,84
2024-12-04 06:53:30,Sophie Ross,448,The Freedom Taproom,569,36,67
2024-12-04 06:53:19,Madeline Brooks,306,Back Bay Barrel,567,40,83
2024-12-04 06:24:50,Naomi Brooks,92,Back Bay Barrel,567,40,69
2024-12-04 06:24:16,Daniel Garcia,558,The Freedom Taproom,569,36,26
2024-12-04 06:24:07,Charlotte Gray,42,The Green Line Pub,566,8,54
2024-12-04 06:12:07,Ava Davis,445,Cobblestone & Co.,571,22,29
2024-12-04 05:58:42,Amelia Butler,44,Fenway Tavern,565,13,0
2024-12-04 05:56:26,Lucas Scott,456,The Green Line Pub,566,8,11
2024-12-04 05:54:39,Emily Davis,4,Back Bay Barrel,567,40,41
2024-12-04 05:48:24,Sadie Clark,178,Back Bay Barrel,567,40,96
2024-12-04 05:45:47,Charlotte Mitchell,383,The Green Line Pub,566,8,50
2024-12-04 05:44:18,Lucas Bennett,203,Back Bay Barrel,567,40,71
2024-12-04 05:41:46,James Peterson,408,The Bostonian Barrel,572,31,48
2024-12-04 05:36:06,Hunter Harris,321,The Green Line Pub,566,8,27
2024-12-04 05:35:11,Sophia Cooper,179,Harbor & Hops,563,29,53
2024-12-04 05:33:42,Isaac Parker,541,Fenway Tavern,565,13,37
2024-12-04 05:33:20,Ariana Simmons,60,Charles River Brew House,570,40,75
2024-12-04 05:25:33,Benjamin Russell,548,Fenway Tavern,565,13,66
2024-12-04 05:23:29,Hunter Brown,334,Fenway Tavern,565,13,17
2024-12-04 05:21:13,Brian Sanders,286,The Freedom Taproom,569,36,75
2024-12-04 05:19:05,Brendan Perry,79,Southie Spirits,568,34,16
2024-12-04 04:59:19,Jane Doe,2,The Bostonian Barrel,572,31,93
2024-12-04 04:51:10,Matthew Morgan,281,Beacon Brews,564,7,17
2024-12-04 04:44:48,Benjamin Clark,333,Beacon Brews,564,7,91
2024-12-04 04:41:18,Brian Sullivan,81,Beacon Brews,564,7,68
2024-12-04 04:41:12,Olivia Robinson,543,The Green Line Pub,566,8,62
2024-12-04 04:27:24,Samuel Ward,39,Beacon Brews,564,7,69
2024-12-04 04:20:10,Ava Foster,415,Beacon Brews,564,7,76
2024-12-04 04:19:41,Charlotte Collins,519,Fenway Tavern,565,13,37
2024-12-04 04:15:52,Grace Howard,529,Harbor & Hops,563,29,100
2024-12-04 04:12:01,Zoe Brown,422,The Green Line Pub,566,8,38
2024-12-04 04:10:59,Ryan White,460,Cobblestone & Co.,571,22,97
2024-12-04 04:05:34,Lucas Harris,199,The Bostonian Barrel,572,31,53
2024-12-04 03:55:47,James Mitchell,556,The Green Line Pub,566,8,20
2024-12-04 03:29:54,Charlotte Brooks,360,The Bostonian Barrel,572,31,46
2024-12-04 03:28:36,Charlotte Mitchell,383,The Freedom Taproom,569,36,60
2024-12-04 03:27:30,Olivia Harris,400,Back Bay Barrel,567,40,1
2024-12-04 03:23:48,Lisa Young,12,The Freedom Taproom,569,36,100
2024-12-04 03:21:36,Grace Clark,152,The Green Line Pub,566,8,96
2024-12-04 03:21:30,Charlotte Collins,519,Back Bay Barrel,567,40,87
2024-12-04 03:17:34,Isabella Lewis,390,The Bostonian Barrel,572,31,78
2024-12-04 03:12:11,Zoe Kelly,540,The Bostonian Barrel,572,31,80
2024-12-04 03:04:11,Alyssa Walker,285,Charles River Brew House,570,40,9
2024-12-04 02:55:30,Nora Anderson,189,Harbor & Hops,563,29,24
2024-12-04 02:49:17,Charles Edwards,27,The Bostonian Barrel,572,31,16
2024-12-04 02:44:28,Isabelle Brown,148,Back Bay Barrel,567,40,50
2024-12-04 02:34:04,Jacob Rogers,31,Beacon Brews,564,7,65
2024-12-04 02:12:26,James Scott,15,Back Bay Barrel,567,40,35
2024-12-04 02:10:47,Lucas Moore,384,Charles River Brew House,570,40,9
2024-12-04 02:07:43,Lucas Bennett,203,Beacon Brews,564,7,8
2024-12-04 02:04:10,Samuel Foster,328,Fenway Tavern,565,13,100
2024-12-04 02:03:37,Isabella Lewis,390,Back Bay Barrel,567,40,43
2024-12-04 02:03:08,Mila Cooper,138,The Freedom Taproom,569,36,60
2024-12-04 01:49:54,Amelia Robinson,150,Southie Spirits,568,34,27
2024-12-04 01:48:02,Ella Clark,425,The Green Line Pub,566,8,84
2024-12-04 01:42:30,Madeline Brooks,306,The Bostonian Barrel,572,31,56
2024-12-04 01:37:03,Zoe Johnson,386,Back Bay Barrel,567,40,65
2024-12-04 01:35:10,Mason Mitchell,128,Harbor & Hops,563,29,1
2024-12-04 01:18:04,Christina Moore,290,Cobblestone & Co.,571,22,9
2024-12-04 01:15:40,Mia Powell,193,The Bostonian Barrel,572,31,74
2024-12-04 01:10:43,Zoe Kelly,540,Beacon Brews,564,7,38
2024-12-04 01:01:57,Daniel King,527,Back Bay Barrel,567,40,9
2024-12-04 00:49:28,Ryan Anderson,350,Cobblestone & Co.,571,22,84
2024-12-04 00:43:46,Bella Griffin,82,Harbor & Hops,563,29,35
2024-12-04 00:42:36,Zachary Long,528,The Bostonian Barrel,572,31,71
2024-12-04 00:32:27,Alexander Brown,369,Southie Spirits,568,34,48
2024-12-04 00:27:13,Amelia Brooks,555,The Green Line Pub,566,8,49
2024-12-04 00:17:19,Kevin Hughes,295,The Green Line Pub,566,8,45
2024-12-04 00:16:42,Patrick Rivera,289,The Green Line Pub,566,8,37
2024-12-04 00:11:40,Olivia Lewis,155,Fenway Tavern,565,13,98
2024-12-04 00:09:30,Jessica Clark,363,The Green Line Pub,566,8,13
2024-12-04 00:08:48,Madison Clark,226,Harbor & Hops,563,29,69
2024-12-03 23:59:21,Naomi Brooks,92,Southie Spirits,568,34,77
2024-12-03 23:53:12,Caleb Moore,477,The Freedom Taproom,569,36,1
2024-12-03 23:53:02,Ethan Walker,458,The Freedom Taproom,569,36,33
2024-12-03 23:47:06,Ryan Lee,551,Beacon Brews,564,7,80
2024-12-03 23:46:58,Tyler Jones,324,Harbor & Hops,563,29,75
2024-12-03 23:46:49,Jessica Price,325,Fenway Tavern,565,13,23
2024-12-03 23:46:35,Aurora Bryant,80,Back Bay Barrel,567,40,28
2024-12-03 23:43:51,Jacob Lopez,373,Cobblestone & Co.,571,22,60
2024-12-03 23:43:26,Sophie Ross,448,Cobblestone & Co.,571,22,36
2024-12-03 23:25:01,Grace Howard,529,The Green Line Pub,566,8,85
2024-12-03 23:24:32,Benjamin Clark,333,The Bostonian Barrel,572,31,35
2024-12-03 23:20:26,Ryan Clark,233,Harbor & Hops,563,29,82
2024-12-03 23:13:54,Mason Walker,142,The Bostonian Barrel,572,31,2
2024-12-03 23:07:35,Samantha Peterson,297,Back Bay Barrel,567,40,62
2024-12-03 23:05:15,Benjamin Ross,439,Beacon Brews,564,7,58
2024-12-03 23:03:34,Emma Hall,195,Charles River Brew House,570,40,13
2024-12-03 22:47:46,Mason Moore,205,Cobblestone & Co.,571,22,78
2024-12-03 22:14:12,Anna Hall,10,Charles River Brew House,570,40,83
2024-12-03 22:12:33,Henry Baker,474,Southie Spirits,568,34,15
2024-12-03 22:11:23,Sophia Clark,401,The Green Line Pub,566,8,13
2024-12-03 22:08:49,Cora Richardson,96,Southie Spirits,568,34,11
2024-12-03 22:02:51,Amelia Green,372,The Bostonian Barrel,572,31,64
2024-12-03 22:01:56,Samantha Price,530,Southie Spirits,568,34,53
2024-12-03 21:58:03,Isabella Morgan,192,The Bostonian Barrel,572,31,49
2024-12-03 21:46:31,Tyler Hill,497,Southie Spirits,568,34,48
2024-12-03 21:43:23,Evelyn White,314,Back Bay Barrel,567,40,58
2024-12-03 21:35:52,Mila Cooper,138,Southie Spirits,568,34,77
2024-12-03 21:28:51,Harper Hayes,94,Beacon Brews,564,7,7
2024-12-03 21:23:06,Jane Doe,2,The Green Line Pub,566,8,92
2024-12-03 21:13:53,Madeline Walker,488,Beacon Brews,564,7,2
2024-12-03 21:10:10,Sophie Johnson,313,Back Bay Barrel,567,40,5
2024-12-03 21:06:09,Amelia Butler,44,The Freedom Taproom,569,36,51
2024-12-03 21:02:37,Joshua Brooks,503,The Bostonian Barrel,572,31,3
2024-12-03 20:55:41,Sophia Russell,335,Back Bay Barrel,567,40,95
2024-12-03 20:52:12,Ella Clark,425,The Bostonian Barrel,572,31,10
2024-12-03 20:49:55,Olivia Robinson,543,The Freedom Taproom,569,36,36
2024-12-03 20:42:28,Isabella Morgan,192,Southie Spirits,568,34,12
2024-12-03 20:38:57,Ava Foster,415,Cobblestone & Co.,571,22,46
2024-12-03 20:36:25,Alexander Brown,369,Southie Spirits,568,34,34
2024-12-03 20:27:21,Liam Fisher,506,Southie Spirits,568,34,70
2024-12-03 20:27:13,Scarlett Cox,46,Beacon Brews,564,7,10
2024-12-03 20:19:58,Nathan Russell,35,The Bostonian Barrel,572,31,46
2024-12-03 20:11:47,Harper Scott,432,Southie Spirits,568,34,87
2024-12-03 20:09:44,Aurora Bryant,80,Southie Spirits,568,34,43
2024-12-03 20:09:35,Isabella Carter,231,Southie Spirits,568,34,66
2024-12-03 07:47:14,Sophie Ross,448,Back Bay Barrel,567,40,82
2024-12-03 07:27:57,Lucas Mitchell,479,Harbor & Hops,563,29,61
2024-12-03 07:25:03,Isabella Ross,239,The Bostonian Barrel,572,31,92
2024-12-03 07:22:45,Lucas Foster,216,Cobblestone & Co.,571,22,79
2024-12-03 07:22:02,Matthew Stewart,520,Back Bay Barrel,567,40,67
2024-12-03 07:16:24,Isaiah Brown,137,Harbor & Hops,563,29,67
2024-12-03 07:07:50,Megan Walker,221,Cobblestone & Co.,571,22,32
2024-12-03 07:00:31,Ava Foster,415,Harbor & Hops,563,29,79
2024-12-03 06:54:36,Sarah White,197,Beacon Brews,564,7,12
2024-12-03 06:53:42,Madison White,407,Fenway Tavern,565,13,45
2024-12-03 06:51:19,Alexander Brown,369,Beacon Brews,564,7,64
2024-12-03 06:51:09,Benjamin Evans,523,Beacon Brews,564,7,70
2024-12-03 06:48:55,Lucas Perez,358,Charles River Brew House,570,40,99
2024-12-03 06:47:37,Chris Walker,9,The Bostonian Barrel,572,31,52
2024-12-03 06:41:45,Ryan Cooper,399,The Green Line Pub,566,8,42
2024-12-03 06:33:10,Benjamin Thomas,481,Charles River Brew House,570,40,83
2024-12-03 06:30:58,Andrew Carter,21,Southie Spirits,568,34,61
2024-12-03 06:25:40,Sophia Reed,368,Cobblestone & Co.,571,22,47
2024-12-03 06:25:32,Eric Moore,71,Beacon Brews,564,7,34
2024-12-03 06:20:29,Matthew Anderson,546,The Green Line Pub,566,8,42
2024-12-03 06:14:35,Luna Reed,50,The Green Line Pub,566,8,10
2024-12-03 06:03:18,Lydia Hughes,102,Harbor & Hops,563,29,25
2024-12-03 05:54:19,Emily Brooks,518,Back Bay Barrel,567,40,91
2024-12-03 05:52:02,Jack Hill,367,Fenway Tavern,565,13,28
2024-12-03 05:37:50,Steven Bailey,47,Cobblestone & Co.,571,22,94
2024-12-03 05:35:35,Daniel Foster,511,Back Bay Barrel,567,40,1
2024-12-03 05:10:54,Samuel Ward,39,Charles River Brew House,570,40,45
2024-12-03 05:10:33,Emily Davis,4,Cobblestone & Co.,571,22,55
2024-12-03 05:10:27,Megan Walker,221,Harbor & Hops,563,29,45
2024-12-03 05:01:46,Emily Nelson,560,Fenway Tavern,565,13,99
2024-12-03 05:00:05,Tyler Taylor,238,The Bostonian Barrel,572,31,71
2024-12-03 04:56:57,Paul Wood,51,Beacon Brews,564,7,52
2024-12-03 04:51:38,Charlotte Ross,129,Fenway Tavern,565,13,96
2024-12-03 04:47:16,Victoria Howard,38,Fenway Tavern,565,13,64
2024-12-03 04:39:25,Mia Bryant,522,Cobblestone & Co.,571,22,71
2024-12-03 04:38:45,Patrick Rivera,289,The Green Line Pub,566,8,91
2024-12-03 04:28:24,Samantha King,500,Southie Spirits,568,34,56
2024-12-03 04:19:41,Avery Kelly,343,The Green Line Pub,566,8,49
2024-12-03 04:06:36,Emma Parker,494,The Bostonian Barrel,572,31,41
2024-12-03 04:01:07,Natalie Young,476,Cobblestone & Co.,571,22,9
2024-12-03 03:55:04,Ethan Bennett,404,Beacon Brews,564,7,25
2024-12-03 03:46:07,Ethan Harris,124,Beacon Brews,564,7,80
2024-12-03 03:44:13,Madeline Carter,549,Beacon Brews,564,7,87
2024-12-03 03:39:52,Ruby Hayes,48,Fenway Tavern,565,13,20
2024-12-03 03:18:38,Dylan Morgan,63,Fenway Tavern,565,13,75
2024-12-03 03:16:17,Justin Price,49,Charles River Brew House,570,40,41
2024-12-03 03:11:32,Mason Moore,205,Southie Spirits,568,34,39
2024-12-03 03:11:28,Jackson Phillips,469,Back Bay Barrel,567,40,14
2024-12-03 03:00:52,Ryan White,460,The Green Line Pub,566,8,14
2024-12-03 02:58:54,James White,395,Beacon Brews,564,7,34
2024-12-03 02:57:58,James Green,457,Cobblestone & Co.,571,22,74
2024-12-03 02:55:49,Sarah Wilson,6,Back Bay Barrel,567,40,29
2024-12-03 02:35:19,Ava Phillips,168,The Freedom Taproom,569,36,82
2024-12-03 02:34:41,Joshua White,352,The Bostonian Barrel,572,31,50
2024-12-03 02:31:15,Tyler Green,175,Back Bay Barrel,567,40,21
2024-12-03 02:31:08,Carlos Morgan,87,The Green Line Pub,566,8,67
2024-12-03 02:28:14,Lucas Gray,509,The Bostonian Barrel,572,31,69
2024-12-03 02:26:19,Sophie Adams,550,Back Bay Barrel,567,40,47
2024-12-03 02:24:43,Joshua Brooks,503,Fenway Tavern,565,13,89
2024-12-03 02:21:37,Nathan Russell,35,The Freedom Taproom,569,36,64
2024-12-03 02:20:06,Sophia Ward,545,Southie Spirits,568,34,68
2024-12-03 02:17:27,Zachary Simmons,93,The Freedom Taproom,569,36,9
2024-12-03 02:17:19,Alexander Peterson,393,Charles River Brew House,570,40,77
2024-12-03 02:10:14,Ryan Young,490,The Freedom Taproom,569,36,85
2024-12-03 02:06:57,Megan Carter,385,Charles River Brew House,570,40,21
2024-12-03 02:03:53,James Miller,230,The Freedom Taproom,569,36,84
2024-12-03 01:45:01,Mason Reed,99,Fenway Tavern,565,13,52
2024-12-03 01:42:01,Olivia White,229,Back Bay Barrel,567,40,93
2024-12-03 01:33:48,Victoria Perez,512,The Freedom Taproom,569,36,79
2024-12-03 01:26:04,Charlotte Collins,519,Harbor & Hops,563,29,56
2024-12-03 00:51:17,Olivia Green,461,Cobblestone & Co.,571,22,91
2024-12-03 00:50:00,David Lee,495,The Green Line Pub,566,8,28
2024-12-03 00:47:17,Ethan Walker,458,The Green Line Pub,566,8,4
2024-12-03 00:32:16,Steven Bailey,47,Back Bay Barrel,567,40,24
2024-12-03 00:32:16,Laura Lewis,8,Harbor & Hops,563,29,20
2024-12-03 00:31:30,Rachel Green,329,Back Bay Barrel,567,40,16
2024-12-03 00:24:57,Nora Bennett,227,The Green Line Pub,566,8,36
2024-12-03 00:24:41,Leah Hughes,347,Beacon Brews,564,7,88
2024-12-03 00:17:38,Emma Hall,195,Charles River Brew House,570,40,63
2024-12-03 00:15:13,Grace Flores,504,Fenway Tavern,565,13,69
2024-12-03 00:13:28,Noah Walker,533,The Green Line Pub,566,8,68
2024-12-03 00:06:44,Lucas Harris,199,Beacon Brews,564,7,62
2024-12-02 23:48:29,Mia Powell,193,Back Bay Barrel,567,40,97
2024-12-02 23:47:07,Eric Baker,291,Harbor & Hops,563,29,33
2024-12-02 23:45:17,Brian Sullivan,81,Beacon Brews,564,7,74
2024-12-02 23:39:32,Ethan Taylor,513,The Green Line Pub,566,8,19
2024-12-02 23:21:21,Lucas Foster,216,Southie Spirits,568,34,49
2024-12-02 23:15:12,William Brown,487,Fenway Tavern,565,13,0
2024-12-02 23:09:27,Mia Allen,365,Southie Spirits,568,34,67
2024-12-02 23:05:54,Emma Hall,195,Southie Spirits,568,34,7
2024-12-02 23:04:57,Zoe Johnson,386,The Green Line Pub,566,8,14
2024-12-02 22:59:02,Natalie Harris,505,Harbor & Hops,563,29,99
2024-12-02 22:37:46,Olivia Mitchell,165,Back Bay Barrel,567,40,21
2024-12-02 22:33:53,Megan Walker,221,Harbor & Hops,563,29,69
2024-12-02 22:32:00,Aiden Brooks,180,Fenway Tavern,565,13,19
2024-12-02 22:28:09,Jack Hughes,185,Charles River Brew House,570,40,87
2024-12-02 22:26:55,Oliver Allen,112,Fenway Tavern,565,13,80
2024-12-02 22:13:50,Charles Edwards,27,Charles River Brew House,570,40,71
2024-12-02 22:12:33,Maya Clarke,111,Cobblestone & Co.,571,22,48
2024-12-02 22:07:16,James Peterson,408,Harbor & Hops,563,29,37
2024-12-02 22:04:09,Lucas Davis,438,Charles River Brew House,570,40,50
2024-12-02 22:03:23,Ryan Clark,233,Back Bay Barrel,567,40,15
2024-12-02 22:01:03,Lily Davis,158,Southie Spirits,568,34,33
2024-12-02 21:59:06,Sophie Martinez,514,Back Bay Barrel,567,40,90
2024-12-02 21:57:01,Jane Doe,2,Cobblestone & Co.,571,22,91
2024-12-02 21:32:28,Sadie Clark,178,The Freedom Taproom,569,36,33
2024-12-02 21:24:37,Ethan Brown,232,The Green Line Pub,566,8,74
2024-12-02 21:17:04,Benjamin Carter,209,Charles River Brew House,570,40,100
2024-12-02 21:10:04,William Martin,354,Fenway Tavern,565,13,47
2024-12-02 21:10:01,Caleb Moore,477,Beacon Brews,564,7,2
2024-12-02 21:07:07,Alexander Price,379,Cobblestone & Co.,571,22,68
2024-12-02 21:06:19,Ethan Carter,212,Charles River Brew House,570,40,92
2024-12-02 21:03:07,Chloe Collins,28,Harbor & Hops,563,29,64
2024-12-02 20:58:14,Amelia Russell,406,Fenway Tavern,565,13,40
2024-12-02 20:57:13,Matthew Allen,11,The Green Line Pub,566,8,64
2024-12-02 20:54:46,Christina Moore,290,Harbor & Hops,563,29,36
2024-12-02 20:52:17,Jack Nelson,493,The Green Line Pub,566,8,60
2024-12-02 20:51:09,Sophie Campbell,496,Back Bay Barrel,567,40,98
2024-12-02 20:36:08,Jack Harris,108,Beacon Brews,564,7,7
2024-12-02 20:12:15,Isabella Adams,116,Cobblestone & Co.,571,22,59
2024-12-02 20:11:37,Harper Hayes,94,The Green Line Pub,566,8,14
2024-12-02 07:50:59,Joshua Phillips,23,Harbor & Hops,563,29,96
2024-12-02 07:39:16,Samantha Hughes,70,Fenway Tavern,565,13,34
2024-12-02 07:24:14,Ella Kim,120,Harbor & Hops,563,29,37
2024-12-02 07:20:36,Madison Lopez,416,Harbor & Hops,563,29,71
2024-12-02 07:19:41,Emily Brooks,518,Charles River Brew House,570,40,87
2024-12-02 07:03:15,Ethan Harris,124,Beacon Brews,564,7,44
2024-12-02 07:02:05,Hannah Evans,480,Beacon Brews,564,7,90
2024-12-02 07:02:04,Olivia Hill,389,Harbor & Hops,563,29,90
2024-12-02 06:51:07,Lydia Hughes,102,Charles River Brew House,570,40,91
2024-12-02 06:43:27,Isabella Adams,116,The Green Line Pub,566,8,14
2024-12-02 06:22:19,Ethan Brown,232,The Bostonian Barrel,572,31,36
2024-12-02 06:07:20,Natalie Ward,66,Southie Spirits,568,34,24
2024-12-02 06:05:23,Olivia Green,461,Cobblestone & Co.,571,22,35
2024-12-02 05:56:52,Isaiah Brown,137,Harbor & Hops,563,29,12
2024-12-02 05:56:13,Madison Foster,130,Fenway Tavern,565,13,45
2024-12-02 05:46:21,Sarah Thomas,532,Harbor & Hops,563,29,3
2024-12-02 05:24:20,Patrick Mitchell,103,Harbor & Hops,563,29,33
2024-12-02 05:21:59,Jane Doe,2,Fenway Tavern,565,13,49
2024-12-02 05:15:22,Joshua White,352,The Bostonian Barrel,572,31,55
2024-12-02 05:06:05,Megan Walker,221,Cobblestone & Co.,571,22,2
2024-12-02 05:05:54,Tyler Taylor,238,Cobblestone & Co.,571,22,35
2024-12-02 05:03:02,Hunter Brown,334,Southie Spirits,568,34,25
2024-12-02 05:00:22,Ella Bennett,337,Southie Spirits,568,34,55
2024-12-02 04:51:18,Zoe Johnson,386,The Green Line Pub,566,8,69
2024-12-02 04:46:00,Lucas Gray,509,Back Bay Barrel,567,40,69
2024-12-02 04:34:59,Ryan White,460,Harbor & Hops,563,29,35
2024-12-02 04:32:31,Oliver Allen,112,Cobblestone & Co.,571,22,37
2024-12-02 04:28:35,Jonathan Brooks,37,Fenway Tavern,565,13,61
2024-12-02 04:20:27,Kevin Hughes,295,Cobblestone & Co.,571,22,16
2024-12-02 04:19:42,William Phillips,536,Charles River Brew House,570,40,25
2024-12-02 04:08:32,Rachel Flores,287,Harbor & Hops,563,29,15
2024-12-02 04:08:30,Sophie Mitchell,234,The Green Line Pub,566,8,32
2024-12-02 04:03:16,Andrew Smith,326,The Bostonian Barrel,572,31,5
2024-12-02 04:03:06,Mia Powell,193,The Green Line Pub,566,8,49
2024-12-02 03:58:57,Sophie Campbell,496,The Freedom Taproom,569,36,99
2024-12-02 03:53:37,James Green,457,Cobblestone & Co.,571,22,44
2024-12-02 03:46:16,Alexander Thomas,413,Back Bay Barrel,567,40,63
2024-12-02 03:45:01,Madeline Peterson,346,The Green Line Pub,566,8,97
2024-12-02 03:39:44,Mia Allen,365,Charles River Brew House,570,40,39
2024-12-02 03:38:46,Nora Hall,176,Cobblestone & Co.,571,22,48
2024-12-02 03:20:50,Samantha Murphy,489,The Bostonian Barrel,572,31,92
2024-12-02 03:16:03,Sadie Clark,178,The Freedom Taproom,569,36,93
2024-12-02 03:08:14,Grace Howard,529,The Green Line Pub,566,8,25
2024-12-02 03:04:05,Aaron Adams,296,The Bostonian Barrel,572,31,89
2024-12-02 02:49:08,Patrick Mitchell,103,Fenway Tavern,565,13,29
2024-12-02 02:45:42,Hunter Harris,321,Back Bay Barrel,567,40,70
2024-12-02 02:42:24,Nina Morgan,140,The Green Line Pub,566,8,72
2024-12-02 02:27:43,Megan Taylor,191,The Freedom Taproom,569,36,63
2024-12-02 02:23:01,Rachel Green,329,Harbor & Hops,563,29,42
2024-12-02 02:20:46,Emma Parker,494,Charles River Brew House,570,40,80
2024-12-02 02:18:47,Adam Scott,300,Cobblestone & Co.,571,22,9
2024-12-02 01:56:47,Olivia Harris,400,Southie Spirits,568,34,78
2024-12-02 01:49:08,Jack Hill,367,The Green Line Pub,566,8,12
2024-12-02 01:47:43,Isabella Adams,116,Beacon Brews,564,7,91
2024-12-02 01:46:11,Benjamin Fisher,110,Southie Spirits,568,34,79
2024-12-02 01:45:44,Brandon Murphy,45,The Bostonian Barrel,572,31,61
2024-12-02 01:41:42,Sophie Thomas,377,Charles River Brew House,570,40,83
2024-12-02 01:39:22,Amelia Robinson,150,The Green Line Pub,566,8,96
2024-12-02 01:34:23,Oliver Walker,465,Beacon Brews,564,7,53
2024-12-02 01:34:07,Ella Walker,392,The Bostonian Barrel,572,31,61
2024-12-02 01:32:13,Liam White,554,Harbor & Hops,563,29,92
2024-12-02 01:13:00,James Evans,427,Beacon Brews,564,7,46
2024-12-02 00:52:41,Sophie Brown,207,The Bostonian Barrel,572,31,11
2024-12-02 00:51:31,Charlotte Evans,161,Southie Spirits,568,34,47
2024-12-02 00:45:59,Emily Davis,4,Harbor & Hops,563,29,12
2024-12-02 00:38:10,Ethan Walker,458,Cobblestone & Co.,571,22,72
2024-12-02 00:37:36,Benjamin Ward,173,The Freedom Taproom,569,36,12
2024-12-02 00:30:42,Grace Murphy,357,Cobblestone & Co.,571,22,46
2024-12-02 00:28:56,Claire Powell,84,The Green Line Pub,566,8,28
2024-12-02 00:19:35,Ella Clark,425,Southie Spirits,568,34,11
2024-12-02 00:12:36,Madison White,407,Southie Spirits,568,34,46
2024-12-02 00:11:33,Sophie Ramirez,473,Back Bay Barrel,567,40,98
2024-12-02 00:09:45,Rebecca Carter,319,Beacon Brews,564,7,72
2024-12-02 00:09:04,Madeline Brooks,306,The Freedom Taproom,569,36,46
2024-12-01 23:58:40,Daniel Garcia,558,The Bostonian Barrel,572,31,87
2024-12-01 23:57:11,Charlotte Harris,534,Harbor & Hops,563,29,46
